MOVEMENTID,ToolingCode,TotalVolume
20820,ELM.EXT.ETS,5.00
20820,ARM.CFE.MEC,4.00
20820,ELM.APR.API,5.00
20820,EPI.ANQ.CVA,4.00
20820,MAN.CHA.ALV,2.00
20820,ELM.BRB.BAT,2.00
20820,ELM.APR.APR,1.00
20820,EPI.LUV.LET,12.00
20820,MAN.CNT.PL2,4.00
20820,MAN.CHA.JC3,1.00
20820,ELM.RCT.125,5.00
20820,MAN.CHA.MRM,1.00
20820,MAN.ELC.AMN,2.00
20820,MAN.RES.TAB,1.00
20820,EPI.ARN.ARN,5.00
20820,MAN.ELC.D20,2.00
20820,MAN.ELC.MCR,1.00
20820,MAN.TRA.PPL,1.00
20820,MAN.CHA.JC2,1.00
20820,MAN.EMM.NOT,1.00
20820,MAN.ELC.P75,2.00
20820,MAN.EMM.NXY,1.00
20820,MAN.CHA.MLH,1.00
20820,MAN.MNL.034,2.00
20820,MAN.TRA.PAT,16.00
20820,MAN.CHP.JCP,1.00
20820,MAN.CIP.JI3,3.00
20820,MAN.TRI.TRI,2.00
20822,MAN.TRA.PPL,2.00
20823,MAN.ELC.MCR,1.00
20824,EPI.GLB.CAP,3.00
20826,EPI.RSP.MFP,20.00
20827,ELM.APS.APS,1.00
20841,CON.MIG.BTM,8.00
20841,ELT.APS.MIG,2.00
20841,CON.MIG.ASA,2.00
20841,CON.MIG.BCM,2.00
20841,ELT.ASD.MMG,2.00
20841,EPI.RSP.MDC,50.00
20841,ELT.CHI.C32,2.00
20841,CON.MIG.DIF,2.00
20841,GAS.MAN.MAR,2.00
20841,CON.MIG.SBC,4.00
20842,MAN.CHA.AJ1,1.00
20842,EPI.RSP.MDC,150.00
20842,EPI.LUV.PEL,36.00
20843,ELM.APR.API,1.00
20843,ARM.MAL.MBA,1.00
20843,ARM.CFE.MEC,1.00
20843,ARM.BAU.BAU,1.00
20843,ELM.EXT.ETS,6.00
20843,ELM.APS.TIG,1.00
20843,ELM.ILU.PRJ,1.00
20843,ELM.ASD.TTG,1.00
20843,ELM.RCT.125,3.00
20843,EPI.VIS.VSR,2.00
20843,EPI.SLD.MCS,1.00
20843,ELM.RCT.RBL,1.00
20843,MAN.CAD.MET,2.00
20843,MAN.APS.AAS,2.00
20843,GAS.MAN.DEB,1.00
20843,MAN.CHA.JC3,1.00
20843,MAN.CHA.ALV,1.00
20843,MAN.CNT.PL2,4.00
20843,GAS.MAN.MAR,1.00
20843,MAN.CNT.PL1,4.00
20843,MAN.CIP.JI3,1.00
20843,MAN.MNL.034,4.00
20843,MAN.ELC.P75,2.00
20843,MAT.MNG.ARG,1.00
20843,SEG.CAI.ETT,1.00
20845,ELM.APS.TIG,1.00
20845,MAN.CNT.PL1,4.00
20845,ELM.ASD.TTG,1.00
20845,ELM.APR.API,1.00
20845,MAN.CNT.PL2,4.00
20845,ELM.EXT.ETS,6.00
20845,ELM.ILU.PRJ,1.00
20845,ELM.RCT.125,3.00
20845,MAN.ELC.P75,2.00
20845,ELM.RCT.RBL,1.00
20846,MAN.CHA.ALC,1.00
20846,MAN.CHA.ESC,1.00
20846,MAN.CHA.CHF,1.00
20846,MAN.CHA.CHL,1.00
20846,MAN.CHA.CPN,1.00
20846,MAN.CHA.RTC,1.00
20848,MAN.CHA.ESC,1.00
20848,MAN.CHA.CHF,1.00
20848,MAN.CHA.CHL,1.00
20848,MAN.CHA.CPN,1.00
20848,MAN.CHA.RTC,1.00
20849,MAN.CHA.FTM,1.00
20850,MAN.CHA.CHL,2.00
20850,MAN.CAD.MET,1.00
20851,MAN.CHA.AJ1,2.00
20851,MAN.CHA.ALC,1.00
20851,MAN.CHA.RTC,2.00
20851,MAN.EMM.APF,1.00
20851,MAN.EMM.PQI,1.00
20852,MAN.CHA.ALC,1.00
20852,MAN.CAD.MET,1.00
20852,MAN.CHA.FTM,1.00
20852,MAN.CHA.CHL,1.00
20852,MAN.CHA.RTC,1.00
20853,MAN.CHA.BOC,1.00
20853,MAN.CAD.MET,4.00
20853,MAN.CHA.RTC,1.00
20853,MAN.CHA.CHF,2.00
20853,MAN.CHA.PNC,1.00
20853,MAN.CHA.FTM,1.00
20854,MAN.CAD.MET,1.00
20854,MAN.CHA.CHL,1.00
20854,MAN.CHA.BOC,1.00
20854,MAN.CHA.RTC,1.00
20854,MAN.CHA.FTM,1.00
20854,MAN.EMM.APF,1.00
20854,MAN.CHA.GRI,1.00
20855,ELT.ASD.EXA,10.00
20855,ELT.EXT.E16,1.00
20855,ELT.CHI.C32,2.00
20855,ELT.ASD.MMG,2.00
20855,ELT.PLS.TPL,1.00
20855,ELT.EXT.E32,3.00
20855,EPI.RSP.FG2,20.00
20855,ELT.CHI.C63,2.00
20855,EPI.ARN.ARN,6.00
20855,EPI.ANQ.CVA,6.00
20855,MAN.APS.AAS,2.00
20855,EPI.GLB.JLH,8.00
20856,ELM.RCT.125,1.00
20856,ELM.EXT.ETS,1.00
20856,CON.LIM.ESC,1.00
20856,ELM.APS.TIG,1.00
20856,MAN.CNT.PL1,8.00
20856,ELT.CHI.C32,1.00
20856,CON.LIM.ESP,1.00
20856,ELM.CHI.CEE,1.00
20856,MAN.ELC.MNR,2.00
20856,MAN.ELC.P75,2.00
20856,ELT.CHI.C63,2.00
20856,MAN.ELC.D10,2.00
20856,MAN.MNL.078,4.00
20856,PNE.MNG.ARC,1.00
20856,ELT.EXT.E32,2.00
20856,MAN.CHA.AJ1,1.00
20857,EPI.VIS.VSR,2.00
20857,CON.FIT.PPL,1.00
20857,CON.RCT.DL1,3.00
20857,EPI.GLB.FCH,3.00
20857,CON.RCT.DS1,15.00
20857,EPI.VIS.INT,3.00
20857,EPI.LUV.BOR,3.00
20857,EPI.RSP.MFP,50.00
20863,CON.LIM.ESC,1.00
20863,CON.LIX.PMO,2.00
20863,CON.LIX.LMR,6.00
20863,CON.SLD.TGS,1.00
20863,CON.TIG.ACE,3.00
20864,EPI.RSP.MFP,10.00
20868,EPI.ARN.ARN,2.00
20868,EPI.ANQ.CVA,2.00
20868,EPI.AUD.TMP,2.00
20868,EPI.GLB.CAP,2.00
20868,EPI.VIS.PRT,2.00
20868,EPI.LUV.LET,6.00
20868,EPI.GLB.COL,2.00
20869,ELM.APS.APS,1.00
20869,ELM.ASD.MMG,1.00
20869,EPI.LUV.ARC,16.00
20869,ELM.APS.TIG,1.00
20869,EPI.RSP.FG2,60.00
20869,ELT.ASD.EXA,6.00
20869,EPI.RSP.MFP,50.00
20869,ELT.ASD.MMG,2.00
20869,MAN.CHA.MRM,4.00
20869,EPI.LUV.PEL,136.00
20869,EPI.VIS.PRT,24.00
20869,EPI.RSP.MDC,150.00
20869,SEG.CAI.ETT,1.00
20869,MAN.CHA.MLH,2.00
20870,CON.FIT.PLT,1.00
20870,CON.PIN.TPI,3.00
20870,CON.OXI.OAC,1.00
20870,CON.SLD.IX2,5.40
20870,CON.QMC.SCT,1.00
20870,CON.SLD.VDP,11.00
20870,CON.SLD.CAR,100.00
20870,CON.SLD.VDT,26.00
20870,CON.SLD.MIG,1.00
20870,EPI.RSP.FG2,6.00
20870,EPI.RSP.MMM,4.00
20870,EPI.RSP.FP3,4.00
20870,EPI.SLD.CSL,3.00
20870,EPI.VIS.INT,1.00
20870,EPI.SLD.MCS,1.00
20870,EPI.SLD.MNG,1.00
20870,MAN.CHA.MRT,1.00
20870,MAN.RES.BAL,2.00
20871,CON.LIX.FLI,3.00
20871,CON.FIT.ALU,1.00
20871,CON.FIT.PLT,1.00
20871,CON.LIM.PIA,2.00
20871,CON.RCT.DS1,10.00
20871,CON.QMC.DBL,4.00
20871,CON.SLD.VDP,1.00
20871,CON.SLD.VDT,4.00
20871,EPI.AUD.TMP,30.00
20871,EPI.VIS.PRT,1.00
20871,EPI.VIS.INT,1.00
20876,EPI.GLB.FGN,2.00
20876,EPI.AUD.TMP,12.00
20876,EPI.RSP.MFP,50.00
20876,EPI.LUV.SOL,2.00
20876,EPI.SLD.PLN,1.00
20876,EPI.LUV.PEL,8.00
20876,EPI.SLD.CSL,1.00
20876,EPI.RSP.MDC,150.00
20876,EPI.VIS.EST,4.00
20876,EPI.VIS.VSR,5.00
20885,ELM.APS.APS,2.00
20885,ELM.EXT.ETS,9.00
20885,ARM.MAL.MBA,1.00
20885,ARM.CFE.MEC,3.00
20885,MAN.CNT.PL1,4.00
20885,ELM.RCT.125,2.00
20885,EPI.LUV.PEL,12.00
20885,ELM.CHI.CEE,2.00
20885,EPI.RSP.MDC,50.00
20885,ELM.RCT.180,2.00
20885,EPI.RSP.MFP,50.00
20885,EPI.VIS.PRT,10.00
20885,GAS.OXI.MNG,1.00
20885,MAN.ELC.D05,2.00
20885,MAN.ELC.D20,1.00
20885,MAN.ELC.D15,1.00
20885,MAN.OXI.MOC,1.00
20886,CON.LIM.LPE,3.00
20886,CON.FIT.PLT,3.00
20886,EPI.LUV.PEL,192.00
20886,CON.LIM.SAC,30.00
20886,ELM.RCT.125,1.00
20886,ELM.APS.APS,1.00
20886,EPI.RSP.MDC,300.00
20886,CON.RCT.DL1,30.00
20886,EPI.RSP.MFP,100.00
20886,ELM.BRB.PDR,1.00
20886,MAN.CNT.PL2,4.00
20886,MAN.CNT.PL1,8.00
20886,MAN.CNT.PL3,3.00
20886,EPI.LUV.LTX,200.00
20886,SEG.CAI.ETT,2.00
20887,EPI.SLD.CPS,1.00
20887,CON.MIG.BCM,4.00
20887,CON.MIG.BTM,8.00
20887,CON.MIG.DIF,4.00
20887,ELT.CHI.C63,2.00
20892,ARM.CFE.SER,1.00
20892,CON.SLD.VDP,2.00
20892,ELT.APS.ARC,1.00
20892,ARM.MAL.MBA,1.00
20892,CON.RCT.DL1,10.00
20892,ELM.BRB.BMG,1.00
20892,EPI.SLD.MCS,1.00
20892,CON.FRC.WDL,8.00
20892,CON.SLD.VDT,2.00
20892,ELM.EXT.ETS,4.00
20892,ELT.ASD.ALA,1.00
20892,CON.LIM.ESC,2.00
20892,ELT.ASD.EXA,4.00
20892,ELM.RCT.125,1.00
20892,HID.CIL.FUR,1.00
20892,ELM.APS.TIG,1.00
20892,PNE.MAG.MAG,2.00
20892,ELM.RCT.230,1.00
20892,EPI.RSP.MDC,1.00
20892,ELT.EXT.E32,3.00
20892,HID.BMB.SIM,1.00
20892,EPI.LUV.PEL,2.00
20892,PNE.MNG.ARC,6.00
20898,CON.FIT.PPL,5.00
20898,CON.FIT.ALU,2.00
20898,CON.FMD.CLD,2.00
20898,ELM.BRB.PDR,1.00
20898,CON.SLD.MIG,6.00
20898,CON.RCT.DS1,25.00
20898,CON.SLD.TGS,2.00
20898,MAN.SUP.PPT,4.00
20898,ELM.RCT.125,3.00
20898,ELM.RCT.230,1.00
20898,CON.TIG.ACE,4.00
20898,EPI.ARN.ARN,3.00
20898,MAN.RES.BAL,2.00
20898,EPI.ANQ.CVA,3.00
20898,SEG.CAI.ETT,2.00
20898,EPI.SLD.MCS,1.00
20899,ELT.PLS.TPL,1.00
20899,ELT.PLS.PLA,1.00
20900,ELM.BRB.BAT,1.00
20900,ELM.BRB.PDR,2.00
20901,ELM.RCT.125,1.00
20902,CON.FMC.FXL,5.00
20902,EPI.SLD.AVT,5.00
20902,CON.LIM.SAC,20.00
20902,EPI.SLD.PLN,5.00
20902,CON.LIM.PLP,4.00
20902,EPI.VIS.SBP,24.00
20902,EPI.GLB.COL,25.00
20902,ELM.THI.MTH,1.00
20902,EPI.LUV.PEL,120.00
20902,EPI.RSP.MFP,500.00
20902,EPI.RSP.MDC,600.00
20902,EPI.SLD.CSL,4.00
20902,EPI.SLD.MNG,4.00
20902,EPI.VIS.PRT,36.00
20902,SEG.CAI.ETT,3.00
20904,SEG.ALT.CRD,2.00
20904,ELM.BRB.CMB,1.00
20904,SEG.ALT.RSG,1.00
20904,SEG.ALT.1SC,1.00
20907,EPI.VIS.PRT,1.00
20907,EPI.GLB.FGN,1.00
20909,EPI.LUV.LET,4.00
20909,CON.BRC.SDP,1.00
20909,CON.LIM.PLP,1.00
20909,CON.RCT.DS3,2.00
20909,CON.PIN.TPI,2.00
20909,EPI.LUV.SOL,1.00
20910,EPI.LUV.LET,1.00
20911,CON.LIX.LMR,2.00
20911,CON.FMC.FXL,1.00
20911,CON.SLD.IX3,1.80
20911,EPI.RSP.FG2,2.00
20911,EPI.VIS.INT,2.00
20911,EPI.RSP.MMM,1.00
20912,CON.LIX.FLI,2.00
20912,CON.LIX.LMR,19.00
20912,CON.LIX.PMO,4.00
20912,CON.FIT.PLT,1.00
20912,CON.QMC.LUB,1.00
20912,CON.RCT.DL1,12.00
20912,CON.QMC.DBL,1.00
20912,CON.QMC.SCT,1.00
20912,CON.RCT.DS1,87.00
20912,CON.SLD.AC2,15.20
20912,CON.SLD.IX2,3.60
20912,CON.SLD.CAR,100.00
20912,CON.RCT.DS3,37.00
20912,EPI.LUV.BOR,4.00
20912,CON.SLD.IX3,5.00
20912,EPI.GLB.BTN,3.00
20912,EPI.RSP.FG2,12.00
20912,EPI.GLB.FQM,2.00
20912,CON.SLD.TGS,1.00
20912,EPI.LUV.NIT,4.00
20912,EPI.SLD.CPS,2.00
20912,EPI.RSP.MMM,4.00
20912,CON.TIG.ACE,1.00
20912,EPI.SLD.CSL,1.00
20912,EPI.VIS.INT,4.00
20912,EPI.VIS.VSR,5.00
20912,MAN.CAD.MET,1.00
20912,MAN.LIM.BOR,2.00
20913,MAN.LIM.BOR,1.00
20913,EPI.VIS.PRT,12.00
20914,CON.FMC.FXL,2.00
20915,EPI.GLB.COL,5.00
20915,EPI.RSP.MMM,3.00
20915,MAN.RES.BAL,1.00
20915,EPI.GLB.FT1,13.00
20915,EPI.RSP.FG2,6.00
20915,EPI.GLB.FT3,4.00
20916,CON.QMC.GLV,1.00
20916,CON.SLD.MIG,3.00
20918,EPI.RSP.MFP,10.00
20918,CON.RCT.DL1,11.00
20920,ELM.EXT.ETS,2.00
20921,ELM.BRB.CMB,1.00
20923,ELM.APS.APS,1.00
20923,CON.OXI.OAC,4.00
20923,GAS.MAN.OXG,1.00
20923,CON.SLD.AC2,220.40
20923,ELM.RCT.125,1.00
20923,EPI.ANQ.CVA,2.00
20923,GAS.OXI.MNG,2.00
20923,ELM.EXT.ETS,1.00
20923,GAS.MAN.ACT,1.00
20923,EPI.SLD.MCS,1.00
20923,MAN.APS.AAS,2.00
20923,ELM.RCT.180,1.00
20923,MAN.OXI.MOC,2.00
20923,EPI.VIS.VSR,2.00
20923,EPI.ARN.ARN,2.00
20942,ELM.APR.API,2.00
20942,CON.BRC.CBH,1.00
20942,ARM.BAU.BAU,1.00
20942,ARM.CFE.MEC,3.00
20942,ELM.EXT.ETS,4.00
20942,CON.QMC.DBL,2.00
20942,ARM.MAL.MBA,1.00
20942,ELM.CHI.CEE,4.00
20942,ELM.ILU.PBT,2.00
20942,ELM.RCT.RBL,1.00
20942,CON.LIM.ESC,2.00
20942,ELM.EXT.CEE,2.00
20942,ELM.RCT.125,3.00
20942,EPI.LUV.NIT,2.00
20942,CON.LIM.LPE,1.00
20942,ELM.ILU.PRJ,2.00
20942,EPI.ANQ.CVA,4.00
20942,HID.CIL.FUR,1.00
20942,CON.LIM.PIA,2.00
20942,EPI.ARN.ARN,4.00
20942,EPI.GLB.FT1,8.00
20942,MAN.APS.AAS,2.00
20942,ELM.APS.TIG,1.00
20942,EPI.LUV.SOL,2.00
20942,EPI.LUV.PEL,12.00
20942,MAN.CHA.JC3,2.00
20942,EPI.AUD.TMP,10.00
20942,EPI.RSP.MFP,50.00
20942,EPI.SLD.MCS,1.00
20942,MAN.CHA.MRM,1.00
20942,EPI.RSP.MDC,100.00
20942,HID.CIL.CHS,1.00
20942,EPI.VIS.PRT,10.00
20942,MAN.CNT.PL1,8.00
20942,EPI.VIS.VSR,4.00
20942,MAN.CHP.JCP,1.00
20942,MAN.CHA.JC2,1.00
20942,MAN.RES.TAB,4.00
20942,HID.BMB.SIM,1.00
20942,MAN.ELC.P15,2.00
20942,MAN.CIP.JI3,3.00
20942,MAN.RMT.SRH,1.00
20942,MAN.CHA.AJ2,1.00
20942,MAN.LIM.BOR,2.00
20942,MAN.ELC.D20,2.00
20942,MAT.BRB.CMB,1.00
20942,MAN.CHA.MLH,2.00
20942,MAN.ELC.P75,2.00
20942,MAN.CNT.PL2,6.00
20942,MAN.MNL.078,4.00
20942,MAN.ELC.D05,2.00
20942,SEG.CSG.CDC,8.00
20942,MAN.RES.BAL,3.00
20942,SEG.CAI.ETT,1.00
20943,EPI.GLB.FCH,2.00
20944,EPI.GLB.FGN,1.00
20945,CON.PLS.ACP,1.00
20945,ELM.RCT.230,1.00
20945,ELM.EXT.ETS,3.00
20945,ELT.EXT.E32,4.00
20945,ELM.RCT.125,4.00
20945,EPI.LUV.PEL,24.00
20945,ELM.RCT.180,1.00
20947,CON.OXI.OPP,6.00
20948,MAN.CAD.MET,3.00
20948,MAN.CHA.BOC,3.00
20948,MAN.CHA.AJ1,1.00
20948,MAN.CHA.ESC,3.00
20948,MAN.CHA.ALC,1.00
20948,MAN.CHA.CHL,6.00
20948,MAN.CHA.CHF,8.00
20948,MAN.CHA.ESQ,1.00
20948,MAN.CHA.LIM,1.00
20948,MAN.CHA.FTM,2.00
20948,MAN.CHA.RTC,1.00
20948,MAN.CHA.GRI,4.00
20948,MAN.EMM.NIV,2.00
20948,MAN.CHA.PNC,1.00
20952,CON.QMC.SCT,1.00
20952,ELM.BRB.PDR,1.00
20952,MAN.CHA.FTM,1.00
20959,MAN.CNT.PL1,1.00
20959,MAN.CNT.PL2,1.00
20963,ELT.MAP.MAF,1.00
20965,CON.SLD.IX2,10.80
20965,EPI.GLB.FGN,4.00
20966,EPI.VIS.EST,20.00
20966,CON.OXI.ISQ,1.00
20966,EPI.VIS.OXI,2.00
20966,CON.RCT.DS1,100.00
20966,EPI.VIS.VSR,10.00
20966,CON.RCT.DS3,100.00
20967,ARM.CFE.MEC,1.00
20968,ELM.ILU.PRJ,1.00
20970,MAN.CNT.PL2,1.00
20970,ELM.CHI.CEE,1.00
20970,MAN.CNT.PL1,1.00
20989,ELT.CHI.C63,1.00
20989,ELT.APS.ARC,1.00
20989,CON.SLD.VDT,20.00
20989,CON.SLD.VDP,10.00
20989,EPI.ANQ.CVA,2.00
20989,ELT.ASD.EXA,6.00
20989,ELM.APR.API,2.00
20989,ELT.ASD.ALA,1.00
20989,EPI.GLB.JLH,3.00
20989,EPI.LUV.ARC,4.00
20989,ELM.ILU.PBT,5.00
20989,EPI.SLD.CSL,2.00
20989,EPI.RSP.FP2,20.00
20989,MAN.CHP.JCP,1.00
20989,ELT.EXT.E32,1.00
20989,MAN.CHA.MRM,2.00
20989,MAN.CHA.JC1,1.00
20989,EPI.ARN.ARN,2.00
20989,EPI.GLB.FT3,10.00
20989,MAN.ELC.P75,2.00
20989,PNE.MNG.ARC,5.00
20993,ARM.BAU.BAU,1.00
20993,CON.RCT.DS1,7.00
20993,CON.LIM.ESC,1.00
20993,ELM.EXT.ETS,2.00
20993,ARM.CFE.SER,1.00
20993,ELM.RCT.125,2.00
20993,EPI.LUV.PEL,4.00
20993,EPI.GLB.FT3,2.00
20993,CON.RCT.DL1,6.00
20993,EPI.VIS.INT,2.00
20993,EPI.VIS.VSR,2.00
20993,EPI.VIS.PRT,2.00
20994,EPI.LUV.ARC,12.00
20994,EPI.GLB.FRQ,10.00
20994,CON.MDG.COP,14.00
20994,EPI.GLB.CAP,7.00
20994,EPI.LUV.SOL,12.00
20994,EPI.LUV.LET,12.00
20994,CON.MDG.GRF,12.00
20994,EPI.LUV.NIT,24.00
20994,EPI.RSP.MFP,120.00
20994,EPI.GLB.COL,19.00
20994,EPI.SLD.CPS,10.00
20994,EPI.LUV.PEL,240.00
20994,EPI.VIS.INT,3.00
20994,EPI.RSP.FP2,20.00
20994,EPI.VIS.PRT,96.00
20994,EPI.RSP.MDC,400.00
20994,EPI.VIS.VSR,2.00
20995,ELM.RCT.125,1.00
20995,ARM.BAU.BAU,1.00
20995,ARM.CFE.SER,1.00
20995,ELM.ILU.PBT,1.00
20995,SEG.CAI.ETT,2.00
20995,ELM.BRB.BAT,1.00
20995,ELM.APS.APS,2.00
20995,MAN.ALI.ADC,1.00
20995,MAN.CHA.JC3,1.00
20999,ELM.JUN.MCJ,1.00
21000,EPI.GLB.CAP,2.00
21003,MAN.SUP.CAV,8.00
21017,EPI.LUV.LET,24.00
21017,EPI.RSP.MFP,150.00
21017,EPI.AUD.TMP,8.00
21017,EPI.VIS.PRT,8.00
21020,CON.BRC.CBH,1.00
21020,EPI.AUD.TMP,10.00
21020,EPI.LUV.NIT,2.00
21020,EPI.GLB.COL,6.00
21020,EPI.GLB.FT3,6.00
21020,EPI.LUV.PEL,20.00
21020,EPI.LUV.SOL,2.00
21020,EPI.VIS.VSR,3.00
21020,EPI.RSP.MFP,10.00
21020,EPI.VIS.PRT,10.00
21026,ELT.APS.MIG,1.00
21027,ARM.BAU.BAU,1.00
21034,EPI.AUD.TMP,10.00
21034,ARM.CFE.MEC,2.00
21034,EPI.GLB.FT3,2.00
21034,EPI.LUV.NIT,1.00
21034,EPI.VIS.VSR,4.00
21034,EPI.LUV.SOL,2.00
21034,EPI.LUV.PEL,16.00
21034,EPI.SLD.CSL,2.00
21034,EPI.VIS.PRT,12.00
21037,ELM.ILU.P24,4.00
21037,EPI.RSP.MMM,3.00
21037,ELM.ILU.Q24,4.00
21038,ELM.EXT.ETS,18.00
21038,ELM.APS.APS,4.00
21038,ARM.MAL.MBA,3.00
21038,ARM.CFE.MEC,3.00
21038,ELM.RCT.230,5.00
21038,ELT.CHI.C63,5.00
21038,ELM.APS.TIG,1.00
21038,ELM.ILU.PRJ,6.00
21038,ELT.ASD.EXA,6.00
21038,ELT.QEL.PIM,1.00
21038,ELM.CHI.CEE,6.00
21038,MAN.CNT.PL2,1.00
21038,ELT.EXT.E32,11.00
21038,EPI.SLD.MCS,16.00
21038,ELM.EIA.EAR,2.00
21038,MAN.CNT.PL1,7.00
21038,MAN.APS.AAS,12.00
21038,ELM.RCT.125,5.00
21038,MAN.ELC.P75,1.00
21038,ELM.RCT.180,2.00
21038,MAN.MNL.012,4.00
21038,ELT.APS.ARC,2.00
21038,PNE.MNG.ARC,10.00
21038,MAN.ELC.D05,1.00
21039,ELM.APS.APS,1.00
21039,ELM.BRB.BAT,1.00
21040,ARM.CFE.MEC,8.00
21040,ELM.APR.API,6.00
21040,ARM.BAU.BAU,1.00
21040,ARM.MAL.MBA,1.00
21040,EPI.SLD.MCS,3.00
21040,ELM.BRB.FER,1.00
21040,ARM.CFE.SER,4.00
21040,ELM.CHI.CEE,2.00
21040,MAN.CNT.PL2,6.00
21040,ELM.EXT.ETS,9.00
21040,ELM.APS.APS,3.00
21040,HID.CIL.CHS,1.00
21040,MAN.ELC.D20,1.00
21040,ELM.RCT.180,2.00
21040,ELM.RCT.125,3.00
21040,HID.CIL.FUR,1.00
21040,HID.BMB.SIM,2.00
21040,MAN.CHA.JC3,4.00
21040,MAN.CHA.JC2,4.00
21040,MAN.ELC.D10,1.00
21040,MAN.CNT.PL1,12.00
21040,MAN.ELC.D15,1.00
21040,MAN.ELC.D05,3.00
21040,MAN.ELC.P75,3.00
21040,MAN.RES.BAL,4.00
21040,MAN.RES.TAB,4.00
21040,MAN.RMT.SRB,1.00
21045,ARM.CFE.MEC,4.00
21045,ELM.APR.API,1.00
21045,ARM.MAL.MBA,1.00
21045,ARM.CFE.SER,1.00
21045,EPI.GLB.CAP,5.00
21045,ELM.BRB.FER,1.00
21045,ELM.ILU.PBT,2.00
21045,ELM.CHI.CEE,3.00
21045,EPI.RSP.MDC,300.00
21045,ELM.EXT.ETS,5.00
21045,EPI.GLB.COL,17.00
21045,ELM.ILU.PRJ,2.00
21045,HID.BMB.SIM,1.00
21045,ELM.RCT.125,3.00
21045,EPI.LUV.PEL,14.00
21045,EPI.ANQ.CVA,4.00
21045,MAN.CHA.CDN,1.00
21045,ELM.RCT.180,1.00
21045,EPI.VIS.VSR,4.00
21045,EPI.LUV.LET,21.00
21045,MAN.CHA.JC1,1.00
21045,EPI.ARN.ARN,4.00
21045,MAN.CHA.ALV,1.00
21045,EPI.LUV.NIT,2.00
21045,MAN.CHA.JC3,1.00
21045,EPI.AUD.TMP,12.00
21045,MAN.CHA.CRD,1.00
21045,EPI.SLD.CSL,1.00
21045,MAN.MNL.034,2.00
21045,EPI.GLB.FT1,6.00
21045,MAN.CHA.MLH,1.00
21045,GAS.OXI.MNG,1.00
21045,MAN.RES.TAB,3.00
21045,EPI.GLB.FT3,4.00
21045,MAN.CNT.PL2,2.00
21045,HID.CIL.CHS,1.00
21045,EPI.RSP.MFP,50.00
21045,MAN.CHA.MRM,2.00
21045,EPI.VIS.PRT,12.00
21045,MAN.CHP.JCP,2.00
21045,GAS.MAN.ACT,1.00
21045,MAN.CNT.PL1,2.00
21045,GAS.MAN.OXG,1.00
21045,MAN.ELC.D20,1.00
21045,MAN.ELC.D10,1.00
21045,MAN.ELC.D30,1.00
21045,MAN.ELC.P75,1.00
21045,MAN.OXI.MOC,1.00
21045,MAN.RES.BAL,3.00
21048,ARM.CTT.CTA,1.00
21060,MAN.CHA.FTM,3.00
21060,EPI.LUV.PEL,84.00
21060,EPI.SLD.CPS,1.00
21060,MAN.CHA.CX3,5.00
21061,SEG.CAI.ETT,2.00
21073,ARM.CTT.CTF,1.00
21082,MAN.EMM.APF,1.00
21083,EPI.RSP.MDC,50.00
21083,ARM.CFE.MEC,1.00
21087,ARM.BAU.BAU,1.00
21087,CON.PLS.ACP,1.00
21087,ARM.MAL.MBA,1.00
21087,CON.SLD.MIG,2.00
21087,ARM.CFE.MEC,3.00
21087,CON.RCT.DS1,449.00
21087,CON.SLD.VDT,26.00
21087,ELM.APS.APS,3.00
21087,CON.SLD.AC2,35.70
21087,CON.RCT.DS3,200.00
21087,ELM.ILU.PBT,4.00
21087,ELM.CHI.CEE,3.00
21087,ELM.PLS.TPL,1.00
21087,CON.SLD.VDP,15.00
21087,ELM.RCT.230,6.00
21087,HID.CIL.CHS,4.00
21087,ELT.PLS.PLA,1.00
21087,ELM.EXT.ETS,9.00
21087,MAN.CHA.ALV,2.00
21087,MAN.CNT.RD5,3.00
21087,HID.BMB.SIM,2.00
21087,ELM.RCT.125,6.00
21087,MAN.CHA.ESC,4.00
21087,MAN.ELC.D20,4.00
21087,MAN.CHA.JC3,2.00
21087,MAN.CNT.PL5,1.00
21087,MAN.CHA.MLH,2.00
21087,MAN.ELC.P15,1.00
21087,MAN.ELC.P30,4.00
21087,MAN.MNL.058,4.00
21087,MAN.CNT.P10,2.00
21087,MAN.MNL.078,6.00
21087,MAN.CNT.PL2,5.00
21087,MAN.CNT.R10,3.00
21087,MAN.ELC.MCR,2.00
21087,MAN.ELC.P60,1.00
21090,CON.LIM.PIA,2.00
21090,ARM.MAL.MBA,1.00
21090,ARM.CFE.MEC,1.00
21090,CON.BRC.CBH,1.00
21090,ELM.APS.APS,1.00
21090,ELM.CHI.CEE,1.00
21090,CON.LIM.ESC,1.00
21090,ELM.APR.API,1.00
21090,ELM.RCT.125,1.00
21090,HID.CIL.CHP,1.00
21090,ELM.ILU.PBT,1.00
21090,ELM.APR.APR,1.00
21090,HID.BMB.SIM,1.00
21090,MAN.CHA.MRM,1.00
21090,EPI.SLD.MCS,1.00
21090,ELM.EXT.ETS,2.00
21090,MAN.CNT.PL1,3.00
21090,MAN.CHA.JC3,1.00
21090,MAN.RES.BAL,3.00
21090,MAN.CHP.BOC,6.00
21090,MAN.SUP.GMP,2.00
21090,MAN.CIP.JI3,1.00
21090,MAN.ELC.P75,1.00
21090,MAN.RES.TAB,2.00
21091,EPI.LUV.LET,6.00
21091,EPI.RSP.MFP,10.00
