ID,NAME,SUBFAMILYID
120041,Cinta Plana 1 Ton 1 Metro,809
120042,Cinta Plana 1 Ton 1 Metro,809
120043,Cinta Plana 1 Ton 1 Metro,809
120044,Cinta Plana 1 Ton 1 Metro,809
120045,Cinta Plana 1 Ton 1 Metro,809
120046,Cinta Plana 1 Ton 1 Metro,809
120047,Cinta Plana 1 Ton 1 Metro,809
120048,Cinta Plana 1 Ton 1 Metro,809
120049,Cinta Plana 1 Ton 1 Metro,809
120050,Cinta Plana 1 Ton 1 Metro,809
120051,Cinta Plana 1 Ton 1 Metro,809
120052,Cinta Plana 1 Ton 1 Metro,809
120053,Cinta Plana 1 Ton 1 Metro,809
120054,Cinta Plana 1 Ton 1 Metro,809
120055,Cinta Plana 1 Ton 1 Metro,809
120056,Cinta Plana 1 Ton 1 Metro,809
120057,Cinta Plana 1 Ton 1 Metro,809
120058,Cinta Plana 1 Ton 1 Metro,809
120059,Cinta Plana 1 Ton 1 Metro,809
120060,Cinta Plana 1 Ton 1 Metro,809
120061,Cinta Plana 1 Ton 1 Metro - CT 47,809
120062,Cinta Plana 1 Ton 1 Metro,809
120063,Cinta Plana 1 Ton 1 Metro,809
120064,Cinta Plana 1 Ton 1 Metro,809
120065,Cinta Plana 1 Ton 1 Metro,809
120066,Cinta Plana 1 Ton 1 Metro,809
120067,Cinta Plana 1 Ton 1 Metro,809
120068,Cinta Plana 1 Ton 1 Metro,809
120069,Cinta Plana 1 Ton 1 Metro,809
120070,Cinta Plana 1 Ton 1 Metro,809
120071,Cinta Plana 1 Ton 1 Metro,809
120072,Cinta Plana 1 Ton 1 Metro,809
120073,Cinta Plana 1 Ton 1 Metro,809
120074,Cinta Plana 1 Ton 1 Metro,809
120075,Cinta Plana 1 Ton 1 Metro,809
120076,Cinta Plana 1 Ton 1 Metro,809
120077,Cinta Plana 1 Ton 1 Metro,809
120078,Cinta Plana 1 Ton 1 Metro,809
120079,Cinta Plana 1 Ton 1 Metro,809
120080,Cinta Plana 1 Ton 1 Metro,809
120081,Cinta Plana 1 Ton 1 Metro,809
120082,Cinta Plana 1 Ton 1 Metro,809
120083,Cinta Plana 1 Ton 1 Metro,809
120084,Cinta Plana 1 Ton 1 Metro,809
120085,Cinta Plana 1 Ton 1 Metro,809
120086,Cinta Plana 1 Ton 1 Metro,809
120087,Cinta Plana 1 Ton 1 Metro,809
120088,Cinta Plana 1 Ton 1 Metro,809
120089,Cinta Plana 1 Ton 1 Metro,809
120090,Cinta Plana 1 Ton 1 Metro,809
120091,Cinta Plana 1 Ton 1 Metro,809
120092,Cinta Plana 1 Ton 1 Metro,809
120093,Cinta Plana 1 Ton 1 Metro,809
120094,AVELLANADOR M/CILINDRICO 90º 31MM,2057
120095,PISTOLA SR18 WSD,1920
120096,PISTOLA SR18 WSD,1920
120097,MAQUINA ELECTRODO PRAXAIR,1868
120098,Saca Rolamentos Hidraúlico,1007
120099,Máscara de Soldar Ventilada,1347
120100,Cinta Plana 2 Ton 1 Metro,811
120101,Cinta Plana 2 Ton 1 Metro,811
120102,Cinta Plana 2 Ton 1 Metro,811
120103,Cinta Plana 2 Ton 1 Metro,811
120104,Cinta Plana 2 Ton 1 Metro,811
120105,Cinta Plana 2 Ton 1 Metro,811
120106,Cinta Plana 2 Ton 1 Metro,811
120107,Cinta Plana 2 Ton 1 Metro,811
120108,Cinta Plana 2 Ton 1 Metro,811
120109,Cinta Plana 2 Ton 1 Metro,811
120110,Cinta Plana 2 Ton 1 Metro,811
120111,Cinta Plana 1 Ton 2 Metros,809
120112,Cinta Plana 1 Ton 2 Metros,809
120113,Cinta Plana 1 Ton 2 Metros,809
120114,Cinta Plana 1 Ton 2 Metros - Perdido Contentor 62,809
120115,Cinta Plana 1 Ton 2 Metros,809
120116,Cinta Plana 1 Ton 2 Metros,809
120117,Cinta Plana 1 Ton 2 Metros,809
120118,Cinta Plana 1 Ton 2 Metros,809
120119,Cinta Plana 1 Ton 2 Metros,809
120120,Cinta Plana 1 Ton 2 Metros,809
120121,Cinta Plana 1 Ton 2 Metros,809
120122,Cinta Plana 1 Ton 2 Metros,809
120123,Cinta Plana 1 Ton 2 Metros,809
120124,Cinta Plana 1 Ton 2 Metros,809
120125,Cinta Plana 1 Ton 2 Metros,809
120126,Cinta Plana 1 Ton 2 Metros,809
120127,Cinta Plana 1 Ton 2 Metros,809
120128,Cinta Plana 1 Ton 2 Metros,809
120129,Cinta Plana 1 Ton 2 Metros,809
120130,Cinta Plana 1 Ton 2 Metros,809
120131,Cinta Plana 1 Ton 2 Metros,809
120132,Cinta Plana 1 Ton 2 Metros,809
120133,Cinta Plana 1 Ton 2 Metros,809
120134,Cinta Plana 1 Ton 2 Metros,809
120135,Cinta Plana 1 Ton 2 Metros,809
120136,Cinta Plana 1 Ton 2 Metros,809
120137,Cinta Plana 1 Ton 2 Metros,809
120138,Cinta Plana 1 Ton 2 Metros,809
120139,Cinta Plana 1 Ton 2 Metros,809
120140,Cinta Plana 1 Ton 2 Metros,809
120141,Cinta Plana 1 Ton 2 Metros,809
120142,Cinta Plana 1 Ton 2 Metros,809
120143,Cinta Plana 1 Ton 2 Metros,809
120144,Cinta Plana 1 Ton 2 Metros,809
120145,Cinta Plana 1 Ton 2 Metros,809
120146,Cinta Plana 1 Ton 2 Metros,809
120147,Cinta Plana 1 Ton 2 Metros,809
120148,Cinta Plana 1 Ton 2 Metros,809
120149,Cinta Plana 1 Ton 2 Metros - Perdido Contentor 27,809
120150,Cinta Plana 1 Ton 2 Metros,809
120151,Cinta Plana 1 Ton 2 Metros,809
120152,Cinta Plana 1 Ton 2 Metros,809
120153,Cinta Plana 1 Ton 2 Metros,809
120154,Cinta Plana 1 Ton 2 Metros,809
120155,Cinta Plana 1 Ton 2 Metros,809
120156,Cinta Plana 1 Ton 2 Metros,809
120157,Cinta Plana 1 Ton 2 Metros,809
120158,Cinta Plana 1 Ton 2 Metros,809
120159,Cinta Plana 1 Ton 2 Metros,809
120160,Cinta Plana 1 Ton 2 Metros,809
120161,Cinta Plana 1 Ton 2 Metros,809
120162,Cinta Plana 1 Ton 2 Metros,809
120163,Cinta Plana 1 Ton 2 Metros,809
120164,Cinta Plana 1 Ton 2 Metros,809
120165,Cinta Plana 1 Ton 2 Metros,809
120166,Cinta Plana 1 Ton 2 Metros,809
120167,Cinta Plana 1 Ton 2 Metros,809
120168,Cinta Plana 1 Ton 2 Metros,809
120169,Cinta Plana 1 Ton 2 Metros,809
120170,Cinta Plana 1 Ton 2 Metros,809
120171,Cinta Plana 1 Ton 2 Metros,809
120172,Cinta Plana 1 Ton 2 Metros,809
120173,Cinta Plana 1 Ton 2 Metros,809
120174,Cinta Plana 1 Ton 2 Metros,809
120175,Cinta Plana 1 Ton 2 Metros,809
120176,Cinta Plana 1 Ton 2 Metros,809
120177,Cinta Plana 1 Ton 2 Metros,809
120178,Cinta Plana 1 Ton 2 Metros,809
120179,Cinta Plana 1 Ton 2 Metros,809
120180,Cinta Plana 1 Ton 2 Metros,809
120181,Cinta Plana 1 Ton 2 Metros,809
120182,Cinta Plana 1 Ton 2 Metros,809
120183,Cinta Plana 1 Ton 2 Metros,809
120184,Cinta Plana 1 Ton 2 Metros,809
120185,Cinta Plana 1 Ton 2 Metros,809
120186,Cinta Plana 1 Ton 2 Metros,809
120187,Cinta Plana 1 Ton 2 Metros,809
120188,Cinta Plana 1 Ton 2 Metros,809
120189,Cinta Plana 1 Ton 2 Metros,809
120190,Cinta Plana 1 Ton 2 Metros,809
120191,Cinta Plana 1 Ton 2 Metros,809
120192,Cinta Plana 1 Ton 2 Metros,809
120193,Cinta Plana 1 Ton 2 Metros,809
120194,Cinta Plana 1 Ton 2 Metros,809
120195,Cinta Plana 1 Ton 2 Metros,809
120196,Cinta Plana 1 Ton 2 Metros,809
120197,Cinta Plana 1 Ton 2 Metros,809
120198,Cinta Plana 1 Ton 2 Metros,809
120199,Cinta Plana 1 Ton 2 Metros,809
120200,Cinta Plana 1 Ton 2 Metros,809
120201,Cinta Plana 1 Ton 2 Metros,809
120202,Cinta Plana 1 Ton 2 Metros,809
120203,Cinta Plana 1 Ton 2 Metros,809
120204,Cinta Plana 1 Ton 2 Metros,809
120205,Cinta Plana 1 Ton 2 Metros,809
120206,Cinta Plana 1 Ton 2 Metros,809
120207,Cinta Plana 1 Ton 2 Metros,809
120208,Cinta Plana 1 Ton 2 Metros,809
120209,Cinta Plana 1 Ton 2 Metros,809
120210,Cinta Plana 1 Ton 2 Metros,809
120211,Cinta Plana 1 Ton 4 Metros,809
120212,Cinta Plana 1 Ton 4 Metros,809
120213,Cinta Plana 1 Ton 4 Metros,809
120214,Cinta Plana 1 Ton 4 Metros,809
120215,Cinta Plana 1 Ton 4 Metros,809
120216,Cinta Plana 1 Ton 4 Metros,809
120217,Cinta Plana 1 Ton 4 Metros,809
120218,Cinta Plana 1 Ton 4 Metros,809
120219,Cinta Plana 1 Ton 4 Metros,809
120220,Cinta Plana 1 Ton 4 Metros,809
120221,Cinta Plana 1 Ton 4 Metros,809
120222,Cinta Plana 1 Ton 4 Metros,809
120223,Cinta Plana 1 Ton 4 Metros,809
120224,Cinta Plana 1 Ton 4 Metros,809
120225,Cinta Plana 1 Ton 4 Metros,809
120226,Cinta Plana 1 Ton 4 Metros,809
120227,Cinta Plana 1 Ton 4 Metros,809
120228,Cinta Plana 1 Ton 4 Metros,809
120229,Cinta Plana 1 Ton 4 Metros,809
120230,Cinta Plana 1 Ton 4 Metros,809
120231,Cinta Plana 1 Ton 4 Metros,809
120232,Cinta Plana 1 Ton 4 Metros,809
120233,Cinta Plana 1 Ton 4 Metros,809
120234,Cinta Plana 1 Ton 4 Metros,809
120235,Cinta Plana 1 Ton 4 Metros,809
120236,Cinta Plana 1 Ton 4 Metros,809
120237,Cinta Plana 1 Ton 4 Metros,809
120238,Cinta Plana 1 Ton 4 Metros,809
120239,Cinta Plana 1 Ton 4 Metros,809
120240,Cinta Plana 1 Ton 4 Metros,809
120241,Cinta Plana 1 Ton 4 Metros,809
120242,Cinta Plana 1 Ton 4 Metros,809
120243,Cinta Plana 1 Ton 4 Metros,809
120244,Cinta Plana 1 Ton 4 Metros,809
120245,Cinta Plana 1 Ton 4 Metros,809
120246,Cinta Plana 1 Ton 4 Metros,809
120247,Cinta Plana 1 Ton 4 Metros,809
120248,Cinta Plana 1 Ton 4 Metros,809
120249,Cinta Plana 1 Ton 4 Metros,809
120250,Cinta Plana 1 Ton 4 Metros,809
120251,Cinta Plana 1 Ton 4 Metros,809
120252,Cinta Plana 1 Ton 4 Metros,809
120253,Chicote CEE - Schuko Simples,956
120254,Tocha TIG (Esab),968
120255,Cinta Plana 2 Ton 1 Metro,811
120256,Cinta Plana 2 Ton 1 Metro,811
120257,Cinta Plana 2 Ton 1 Metro,811
120258,Cinta Plana 2 Ton 1 Metro,811
120259,Cinta Plana 2 Ton 1 Metro,811
120260,Cinta Plana 2 Ton 1 Metro,811
120261,Cinta Plana 2 Ton 1 Metro,811
120262,Cinta Plana 2 Ton 1 Metro,811
120263,Cinta Plana 2 Ton 1 Metro,811
120264,Cinta Plana 2 Ton 1 Metro,811
120265,Cinta Plana 2 Ton 1 Metro,811
120266,Cinta Plana 2 Ton 1 Metro,811
120267,Cinta Plana 2 Ton 1 Metro,811
120268,Cinta Plana 2 Ton 1 Metro,811
120269,GARRAS ELEVACION HORIZONTAL,1879
120270,GARRAS ELEVACION HORIZONTAL,1879
120271,BAUL HERRAMIENTAS,1885
120272,BAUL HERRAMIENTAS,1885
120273,BAUL HERRAMIENTAS,1885
120274,BAUL HERRAMIENTAS,1885
120275,SOPORTE PARA LASER LEICA,1911
120276,BROCA SDS PLUS 22X250,2057
120277,PLASMA WSD CUT 65,1865
120278,ANTORCHA PLASMA WSD,1920
120279,MAQUINA ELECTRODO VERDE,1868
120280,MARTILLO PICADOR MILWAUKEE SDS MAX,1869
120281,BAUL HERRAMIENTAS,1885
120282,ARCO-AIRE WSD ZD7-1250 IGBT PRO,1866
120283,Extensão Simples 230V,660
120284,Extensão Simples 230V,660
120285,Projetor LED,801
120286,Chicote CEE - Schuko Triplo,956
120287,Extensão Simples 230V,660
120288,Extensão Simples 230V,660
120289,Extensão Tripla 230V,660
120290,Chicote CEE - Schuko Triplo,956
120291,Projetor LED a Bateria,801
120292,Chicote CEE - Schuko Triplo,956
120293,Chicote Schuko - Schuko Triplo,960
120294,Saca Rolamentos Manual,1629
120295,Caixa de Ferramenta Mecânico,759
120296,Caixa de Ferramenta Mecânico,759
120297,Caixa de Ferramenta Mecânico,759
120298,Caixa de Ferramenta Mecânico,759
120299,Caixa de Ferramenta Mecânico,759
120300,Caixa de Ferramenta Mecânico,759
120301,Caixa de Ferramenta Mecânico,759
120302,Caixa de Ferramenta Mecânico,759
120303,Caixa de Ferramenta Mecânico,759
120304,Caixa de Ferramenta Mecânico,759
120305,Cinta Plana 1 Ton 1 Metro,809
120306,Cinta Plana 2 Ton 2 Metros,811
120307,Cinta Plana 2 Ton 2 Metros,811
120308,Cinta Plana 2 Ton 2 Metros,811
120309,Cinta Plana 2 Ton 2 Metros,811
120310,Cinta Plana 2 Ton 2 Metros,811
120311,Cinta Plana 2 Ton 2 Metros,811
120312,Cinta Plana 2 Ton 2 Metros,811
120313,Cinta Plana 2 Ton 2 Metros,811
120314,Cinta Plana 2 Ton 2 Metros,811
120315,Cinta Plana 2 Ton 2 Metros,811
120316,Cinta Plana 3 Ton 2 Metros,812
120317,Cinta Plana 3 Ton 2 Metros,812
120318,Cinta Plana 3 Ton 2 Metros,812
120319,Cinta Plana 3 Ton 2 Metros,812
120320,Cinta Plana 3 Ton 2 Metros,812
120321,Cinta Plana 3 Ton 2 Metros,812
120322,Cinta Plana 3 Ton 2 Metros,812
120323,Cinta Plana 3 Ton 2 Metros,812
120324,Cinta Plana 3 Ton 2 Metros,812
120325,Cinta Plana 3 Ton 2 Metros,812
120326,Cinta Plana 2 Ton 1 Metro,811
120327,Cinta Plana 2 Ton 1 Metro,811
120328,Cinta Plana 2 Ton 1 Metro,811
120329,Cinta Plana 2 Ton 1 Metro,811
120330,Cinta Plana 2 Ton 1 Metro,811
120331,Cinta Plana 2 Ton 1 Metro,811
120332,Cinta Plana 2 Ton 1 Metro,811
120333,Cinta Plana 2 Ton 1 Metro,811
120334,Cinta Plana 2 Ton 1 Metro,811
120335,Cinta Plana 2 Ton 1 Metro,811
120336,Cinta Plana 2 Ton 1 Metro,811
120337,Cinta Plana 2 Ton 1 Metro,811
120338,Cinta Plana 2 Ton 1 Metro,811
120339,Cinta Plana 2 Ton 1 Metro,811
120340,Cinta Plana 2 Ton 1 Metro,811
120341,Cinta Plana 2 Ton 1 Metro,811
120342,Cinta Plana 2 Ton 1 Metro,811
120343,Cinta Plana 2 Ton 1 Metro,811
120344,Cinta Plana 2 Ton 1 Metro,811
120345,Cinta Plana 2 Ton 1 Metro,811
120346,Cinta Plana 2 Ton 1 Metro,811
120347,Cinta Plana 2 Ton 1 Metro,811
120348,Cinta Plana 2 Ton 1 Metro,811
120349,Cinta Plana 2 Ton 1 Metro,811
120350,Cinta Plana 2 Ton 1 Metro,811
120351,Cinta Plana 2 Ton 1 Metro,811
120352,Extensão Tripla 230V,660
120353,"Manilha de 1/2""",1002
120354,Cinta Plana 2 Ton 2 Metros,811
120355,Cinta Plana 2 Ton 2 Metros,811
120356,Cinta Plana 2 Ton 2 Metros,811
120357,Cinta Plana 2 Ton 2 Metros,811
120358,Cinta Plana 2 Ton 2 Metros,811
120359,Cinta Plana 2 Ton 2 Metros,811
120360,Cinta Plana 2 Ton 2 Metros,811
120361,Cinta Plana 2 Ton 2 Metros,811
120362,Cinta Plana 2 Ton 2 Metros,811
120363,Cinta Plana 2 Ton 2 Metros,811
120364,Cinta Plana 2 Ton 2 Metros,811
120365,Cinta Plana 2 Ton 2 Metros,811
120366,Cinta Plana 2 Ton 2 Metros,811
120367,Cinta Plana 2 Ton 2 Metros,811
120368,Cinta Plana 2 Ton 2 Metros,811
120369,Cinta Plana 2 Ton 2 Metros,811
120370,Cinta Plana 2 Ton 2 Metros,811
120371,Cinta Plana 2 Ton 2 Metros,811
120372,Cinta Plana 2 Ton 2 Metros,811
120373,Cinta Plana 2 Ton 2 Metros,811
120374,Cinta Plana 2 Ton 2 Metros,811
120375,Cinta Plana 2 Ton 2 Metros,811
120376,Cinta Plana 2 Ton 2 Metros,811
120377,Cinta Plana 2 Ton 2 Metros,811
120378,Cinta Plana 2 Ton 2 Metros,811
120379,Cinta Plana 2 Ton 2 Metros,811
120380,Cinta Plana 2 Ton 2 Metros,811
120381,Cinta Plana 2 Ton 2 Metros,811
120382,Cinta Plana 2 Ton 2 Metros,811
120383,Cinta Plana 2 Ton 2 Metros,811
120384,Cinta Plana 2 Ton 2 Metros,811
120385,Cinta Plana 2 Ton 2 Metros,811
120386,Cinta Plana 2 Ton 2 Metros,811
120387,Cinta Plana 2 Ton 2 Metros,811
120388,Cinta Plana 2 Ton 2 Metros,811
120389,Cinta Plana 2 Ton 2 Metros,811
120390,Cinta Plana 2 Ton 2 Metros,811
120391,Cinta Plana 2 Ton 2 Metros,811
120392,Cinta Plana 2 Ton 2 Metros,811
120393,Cinta Plana 2 Ton 2 Metros,811
120394,Cinta Plana 2 Ton 4 Metros,811
120395,Cinta Plana 2 Ton 4 Metros,811
120396,Cinta Plana 2 Ton 4 Metros,811
120397,Cinta Plana 2 Ton 4 Metros,811
120398,Cinta Plana 2 Ton 4 Metros,811
120399,Cinta Plana 2 Ton 4 Metros,811
120400,Cinta Plana 2 Ton 4 Metros,811
120401,Cinta Plana 2 Ton 4 Metros,811
120402,Cinta Plana 2 Ton 4 Metros,811
120403,Cinta Plana 2 Ton 4 Metros,811
120404,Cinta Plana 2 Ton 4 Metros,811
120405,Cinta Plana 2 Ton 4 Metros,811
120406,Cinta Plana 2 Ton 4 Metros,811
120407,Cinta Plana 2 Ton 4 Metros,811
120408,Cinta Plana 2 Ton 4 Metros,811
120409,Cinta Plana 2 Ton 4 Metros,811
120410,Cinta Plana 2 Ton 4 Metros,811
120411,Cinta Plana 2 Ton 4 Metros,811
120412,Cinta Plana 2 Ton 4 Metros,811
120413,Cinta Plana 2 Ton 4 Metros,811
120414,Cinta Plana 2 Ton 4 Metros,811
120415,Cinta Plana 2 Ton 4 Metros,811
120416,Cinta Plana 2 Ton 4 Metros,811
120417,Cinta Plana 2 Ton 4 Metros,811
120418,Cinta Plana 2 Ton 4 Metros,811
120419,Cinta Plana 2 Ton 4 Metros,811
120420,Cinta Plana 2 Ton 4 Metros,811
120421,Cinta Plana 2 Ton 4 Metros,811
120422,Cinta Plana 2 Ton 4 Metros,811
120423,Cinta Plana 2 Ton 4 Metros,811
120424,Cinta Plana 2 Ton 4 Metros,811
120425,Cinta Plana 2 Ton 4 Metros,811
120426,Cinta Plana 2 Ton 4 Metros,811
120427,Cinta Plana 2 Ton 4 Metros,811
120428,Cinta Plana 2 Ton 4 Metros,811
120429,Cinta Plana 2 Ton 4 Metros,811
120430,Cinta Plana 2 Ton 4 Metros,811
120431,Cinta Plana 2 Ton 4 Metros,811
120432,Cinta Plana 2 Ton 4 Metros,811
120433,Cinta Plana 2 Ton 4 Metros,811
120434,Cinta Plana 2 Ton 4 Metros,811
120435,Cinta Plana 2 Ton 4 Metros,811
120436,Cinta Plana 2 Ton 4 Metros,811
120437,Cinta Plana 1 Ton 4 Metros,809
120438,Cinta Plana 2 Ton 4 Metros,811
120439,Cinta Plana 2 Ton 4 Metros,811
120440,Extensão CEE,584
120441,Extensão CEE,584
120442,Extensão CEE,584
120443,Extensão CEE,584
120444,Extensão CEE,584
120445,CINTA CARROCERO 19MM,2022
120446,ALARGADERA TRIPLE,2111
120447,ALARGADERA 380V,1888
120448,EWM PHOENIX 451 PULS,1864
120449,PULIDORA MAMMUT,2228
120450,Cinta Plana 2 Ton 4 Metros,811
120451,Cinta Plana 3 Ton 2 Metros,812
120452,Cinta Plana 3 Ton 2 Metros,812
120453,Cinta Plana 3 Ton 2 Metros,812
120454,Cinta Plana 3 Ton 2 Metros,812
120455,Cinta Plana 3 Ton 2 Metros,812
120456,Cinta Plana 3 Ton 2 Metros,812
120457,Cinta Plana 3 Ton 2 Metros,812
120458,Cinta Plana 3 Ton 2 Metros,812
120459,Cinta Plana 3 Ton 2 Metros,812
120460,Cinta Plana 3 Ton 2 Metros,812
120461,Cinta Plana 3 Ton 2 Metros,812
120462,Cinta Plana 3 Ton 2 Metros,812
120463,Cinta Plana 3 Ton 2 Metros,812
120464,Cinta Plana 3 Ton 2 Metros,812
120465,Cinta Plana 3 Ton 2 Metros,812
120466,Cinta Plana 3 Ton 2 Metros,812
120467,Cinta Plana 3 Ton 2 Metros,812
120468,Cinta Plana 3 Ton 2 Metros,812
120469,Cinta Plana 3 Ton 2 Metros,812
120470,Cinta Plana 3 Ton 2 Metros,812
120471,Retificadora diam. 230 mm,866
120472,Retificadora diam. 230 mm,866
120473,Retificadora diam. 125 mm,863
120474,Retificadora diam. 125 mm,863
120475,Cinta Plana 3 Ton 4 Metros,812
120476,Cinta Plana 3 Ton 4 Metros,812
120477,Cinta Plana 3 Ton 4 Metros,812
120478,Cinta Plana 3 Ton 4 Metros,812
120479,Cinta Plana 3 Ton 4 Metros,812
120480,"Cinta Plana 3 Ton 1,5 Metros",812
120481,Cinta Plana 3 Ton 4 Metros - Perdido Contentor 47,812
120482,Cinta Plana 3 Ton 4 Metros,812
120483,Cinta Plana 3 Ton 4 Metros,812
120484,Cinta Plana 3 Ton 4 Metros,812
120485,Cinta Plana 3 Ton 4 Metros,812
120486,Cinta Plana 3 Ton 4 Metros,812
120487,Cinta Plana 3 Ton 4 Metros,812
120488,Cinta Plana 3 Ton 4 Metros,812
120489,Cinta Plana 3 Ton 6 Metros,812
120490,Cinta Plana 3 Ton 6 Metros,812
120491,Cinta Plana 3 Ton 6 Metros,812
120492,Cinta Plana 3 Ton 6 Metros,812
120493,Cinta Plana 3 Ton 6 Metros,812
120494,Cinta Plana 4 Ton 2 Metros,813
120495,Cinta Plana 4 Ton 2 Metros,813
120496,Cinta Plana 4 Ton 2 Metros,813
120497,Cinta Plana 4 Ton 2 Metros,813
120498,Cinta Plana 4 Ton 3 Metros,813
120499,Cinta Plana 4 Ton 3 Metros,813
120500,Cinta Plana 4 Ton 3 Metros,813
120501,Cinta Plana 4 Ton 3 Metros,813
120502,Cinta Plana 4 Ton 6 Metros,813
120503,Cinta Plana 4 Ton 6 Metros,813
120504,Cinta Plana 8 Ton 8 Metros,816
120505,Cinta Plana 8 Ton 8 Metros,816
120506,Cinta Plana 5 Ton 5 Metros,814
120507,Cinta Plana 5 Ton 5 Metros,814
120508,Cinta Plana 5 Ton 5 Metros,814
120509,Cinta Plana 5 Ton 5 Metros,814
120510,Cinta Plana 5 Ton 5 Metros,814
120511,"Chave Dinamométrica 40 - 200 Nm 1/2""",2176
120512,"Chave Dinamométrica 5 - 25 Nm 3/8""",2176
120513,Chicote CEE - Schuko Triplo,956
120514,Bomba Hidráulica,876
120515,Cilindro Hidráulico Furado 30 Ton,689
120516,Cilindro Hidráulico Furado 30 Ton,689
120517,Cilindro Hidráulico 30 Ton,591
120518,Cilindro Hidráulico 22 Ton,591
120519,Chicote CEE - Schuko Triplo,956
120520,Chicote CEE - Schuko Triplo,956
120521,Chicote CEE - Schuko Triplo,956
120522,Chicote CEE - Schuko Triplo,956
120523,Chicote CEE - Schuko Triplo,956
120524,Chicote CEE - Schuko Triplo,956
120525,Chicote CEE - Schuko Triplo,956
120526,Chicote CEE - Schuko Triplo,956
120527,Diferencial de 1 Ton,948
120528,Retificadora a bateria diam. 125 mm,863
120529,Retificadora a bateria diam. 125 mm,863
120530,Retificadora a bateria diam. 125 mm,863
120531,Retificadora a bateria diam. 125 mm,863
120532,Retificadora a bateria diam. 125 mm,863
120533,Bomba de Massa,2229
120534,Mangueira de Oxicorte,770
120535,Maçarico de corte (Lança de corte),774
120566,Aparelho de Soldar,527
120567,Aparelho de Soldar,527
120568,Aparelho de Soldar,527
120569,"Manilha de 7/16""",1003
120570,"Manilha de 7/16""",1003
120571,"Manilha de 7/16""",1003
120572,"Manilha de 7/8""",999
120573,"Manilha de 1+1/8""",997
120574,"Manilha de 1+1/8""",997
120575,"Manilha de 1+1/8""",997
120576,"Manilha de 1+1/8""",997
120577,"Manilha de 1+1/8""",997
120578,"Manilha de 1+1/8""",997
120579,Alcaiata Macho M12 (Olhal de Suspensão),521
120580,Alcaiata Macho M12 (Olhal de Suspensão),521
120581,Alcaiata Fêmea M10 (Olhal de Suspensão),519
120582,Alcaiata Fêmea M10 (Olhal de Suspensão),519
120583,Alcaiata Fêmea M10 (Olhal de Suspensão),519
120584,Alcaiata Fêmea M10 (Olhal de Suspensão),519
120585,Alcaiata Macho M10 (Olhal de Suspensão),521
120586,Alcaiata Macho M10 (Olhal de Suspensão),521
120587,Alcaiata Fêmea M8 (Olhal de Suspensão),519
120588,Alcaiata Fêmea M8 (Olhal de Suspensão),519
120589,Alcaiata Fêmea M20 (Olhal de Suspensão),519
120590,"Cinta Plana 1 Ton 1,5 Metros",809
120591,"Cinta Plana 1 Ton 1,5 Metros",809
120592,"Cinta Plana 1 Ton 1,5 Metros",809
120593,"Cinta Plana 1 Ton 1,5 Metros",809
120594,"Cinta Plana 1 Ton 1,5 Metros",809
120595,"Cinta Plana 1 Ton 1,5 Metros - Perdido Contentor 46",809
120596,"Cinta Plana 1 Ton 1,5 Metros - Perdido Contentor 46",809
120597,"Cinta Plana 1 Ton 1,5 Metros",809
120598,"Cinta Plana 1 Ton 1,5 Metros - Perdido Contentor 46",809
120599,"Cinta Plana 1 Ton 1,5 Metros",809
120600,"Cinta Plana 1 Ton 1,5 Metros",809
120601,"Cinta Plana 1 Ton 1,5 Metros",809
120602,"Manilha de 1"" - CT 47",998
120603,Bomba Hidráulica,876
120604,Bomba Hidráulica,876
120605,Bomba Hidráulica,876
120606,Bomba Hidráulica,876
120607,Cilindro Hidráulico 11.1 Ton,591
120608,Cilindro Hidráulico 11.1 Ton,591
120609,Cilindro Hidráulico 11.1 Ton,591
120610,Cilindro Hidráulico 11.1 Ton,591
120611,"Aparafusadora de impacto a bateria 1/2""",940
120612,"Aparafusadora de impacto a bateria 1/2""",940
120613,"Aparafusadora de impacto a bateria 1/2""",940
120614,"Jogo de Chave de Caixa de 1/2"" + 1/4""",708
120615,Berbequim de Base Magnética,545
120616,"Aparafusadora de impacto a bateria 1/2"" - Perdido Contentor 27",940
120617,"Aparafusadora de impacto a bateria 1/2""",940
120618,"Aparafusadora de impacto a bateria 1/2""",940
120619,Mangueira de Oxicorte,770
120620,Mangueira de Oxicorte,770
120621,BAUL HERRAMIENTAS,1885
120622,"JUEGO VASOS IMPACTO 1/2"" IRIMO",2002
120623,Extintor Pó-Químico ABC 6kg,1045
120624,Base Magnética Articulada,2230
120625,Base Magnética Articulada,2230
120626,DIFERENCIAL JAGUAR 1000KG,2110
120627,DIFERENCIAL JAGUAR 1000KG,2110
120628,ESLINGA 1000KG. 3M,1880
120629,ESLINGA 1000KG. 3M,1880
120630,ESLINGA REDONDA 3000KG. 6M,1880
120631,ESLINGA REDONDA 3000KG. 4M,1880
120632,Máquina Dispensadora de Água,1063
120633,Máquina Dispensadora de Água,1063
120634,Máquina Dispensadora de Água,1063
120635,"Aparafusadora de impacto a bateria 1/2""",940
120636,Monorail (carrinho de vigas),772
120637,FRESA HUECA 48 CORTA,2044
120638,"Aparafusadora de impacto a bateria 1/2""",940
120639,Manómetro para teste hidráulico 0-25 bar,1014
120640,Base Magnética Articulada,2230
120641,Base Magnética Articulada,2230
120642,Nivel Laser 3 eixos,790
